GEOID,upper10th
170314913002,0.0
170314913003,0.0
170314913004,0.0
170314914001,1.0
170314914002,1.0
170314914003,0.0
170315001001,0.0
170315001002,0.0
170315001003,0.0
170315001004,1.0
170315002001,0.0
170315002002,0.0
170315003001,0.0
170315003002,0.0
170315101001,0.0
170315101002,0.0
170315102001,0.0
170315102002,0.0
170315102003,0.0
170315103001,0.0
170315103002,0.0
170315103003,0.0
170315103004,0.0
170315201001,0.0
170315202001,0.0
170315202002,0.0
170315202003,0.0
170315203001,0.0
170315203002,0.0
170315203003,0.0
170315203004,0.0
170315204001,0.0
170315204002,0.0
170315204003,0.0
170315204004,0.0
170315205001,0.0
170315205002,0.0
170315205003,0.0
170315206001,0.0
170315301001,0.0
170315301002,0.0
170315302001,0.0
170315302002,0.0
170315302003,0.0
170315302004,0.0
170315302005,0.0
170315303001,0.0
170315303002,0.0
170315303003,0.0
170315303004,0.0
170315304001,0.0
170315304002,0.0
170315305011,1.0
170315305012,0.0
170315305013,0.0
170315305014,0.0
170315305021,0.0
170315305031,0.0
170315305032,1.0
170315305033,0.0
170315306001,1.0
170315306002,0.0
170315306003,0.0
170315401011,1.0
170315401012,1.0
170315401013,1.0
170315401014,0.0
170315401021,0.0
170315401022,1.0
170315401023,0.0
170315501001,0.0
170315501002,0.0
170315501003,0.0
170315501004,0.0
170315501005,0.0
170315501006,0.0
170315502001,0.0
170315502002,0.0
170315601001,0.0
170315602001,0.0
170315602002,0.0
170315602003,0.0
170315603001,0.0
170315603002,0.0
170315604001,0.0
170315607001,0.0
170315607002,0.0
170315608001,0.0
170315608002,0.0
170315608003,0.0
170315608004,0.0
170315608005,0.0
170315609001,0.0
170315609002,0.0
170315609003,0.0
170315609004,0.0
170315609005,0.0
170315609006,0.0
170315610001,0.0
170315610002,0.0
170315610003,0.0
170315610004,0.0
170315610005,0.0
170315610006,0.0
170315611001,0.0
170315611002,0.0
170315611003,0.0
170315611004,0.0
170315611005,0.0
170315611006,0.0
170315701001,0.0
170315702001,0.0
170315703001,0.0
170315703002,0.0
170315703003,0.0
170315703004,0.0
170315704001,0.0
170315704002,0.0
170315705001,0.0
170315705002,0.0
170315801001,0.0
170315801002,0.0
170315802001,0.0
170315802002,0.0
170315803001,0.0
170315804001,0.0
170315804002,0.0
170315804003,0.0
170315804004,0.0
170315805011,0.0
170315805012,0.0
170315805013,0.0
170315805014,0.0
170315805021,0.0
170315805022,0.0
170315805023,0.0
170315806001,0.0
170315806002,0.0
170315806003,0.0
170315806004,0.0
170315807001,0.0
170315807002,0.0
170315807003,0.0
170315808001,0.0
170315905001,0.0
170315906001,0.0
170315906002,0.0
170315906003,0.0
170315907001,0.0
170315907002,0.0
170316004001,0.0
170316004002,0.0
170316004003,0.0
170316006001,0.0
170316006002,0.0
170316007001,0.0
170316007002,0.0
170316009001,0.0
170316009002,0.0
170316009003,0.0
170316009004,0.0
170316103001,0.0
170316103002,0.0
170316103003,1.0
170316104001,0.0
170316108001,0.0
170316110001,0.0
170316111001,0.0
170316111002,0.0
170316111003,0.0
170316112001,0.0
170316112002,0.0
170316113001,0.0
170316113002,0.0
170316113003,0.0
170316114001,0.0
170316114002,0.0
170316114003,0.0
170316115001,0.0
170316115002,0.0
170316116001,0.0
170316116002,0.0
170316117001,0.0
170316117002,0.0
170316117003,0.0
170316118001,0.0
170316118002,0.0
170316119001,0.0
170316119002,0.0
170316120001,0.0
170316120002,1.0
170316121001,0.0
170316201001,0.0
170316201002,0.0
170316201003,0.0
170316202001,0.0
170316202002,0.0
170316203001,0.0
170316203002,0.0
170316203003,0.0
170316203004,0.0
170316203005,0.0
170316203006,0.0
170316204001,0.0
170316204002,0.0
170316204003,0.0
170316204004,0.0
170316301001,0.0
170316302001,0.0
170316303001,0.0
170316303002,0.0
170316304001,0.0
170316304002,0.0
170316304003,0.0
170316304004,0.0
170316305001,0.0
170316305002,0.0
170316305003,0.0
170316305004,0.0
170316308001,0.0
170316308002,0.0
170316308003,0.0
170316308004,0.0
170316309001,0.0
170316309002,0.0
170316309003,0.0
170316401001,0.0
170316403001,0.0
170316403002,0.0
170316403003,0.0
170316403004,0.0
170316403005,0.0
170316403006,0.0
170316404001,0.0
170316404002,0.0
170316405001,0.0
170316405002,0.0
170316406001,0.0
170316406002,0.0
170316406003,0.0
170316407001,0.0
170316407002,0.0
170316407003,0.0
170316407004,0.0
170316408001,0.0
170316408002,0.0
170316501001,0.0
170316501002,0.0
170316501003,0.0
170316501004,0.0
170316502001,0.0
170316502002,0.0
170316502003,0.0
170316502004,0.0
170316502005,0.0
170316502006,0.0
170316503011,0.0
170316503012,0.0
170316503013,0.0
170316503014,0.0
170316503021,0.0
170316503022,0.0
170316504001,0.0
170316504002,0.0
170316504003,0.0
170316504004,0.0
170316504005,0.0
170316505001,0.0
170316505002,0.0
170316505003,1.0
170316603011,1.0
170316603021,0.0
170316603022,0.0
170316603023,1.0
170316603024,0.0
170316604001,0.0
170316604002,0.0
170316604003,0.0
170316604004,0.0
170316605001,0.0
170316605002,0.0
170316605003,0.0
170316605004,0.0
170316606001,1.0
170316606002,1.0
170316606003,1.0
170316606004,1.0
170316606005,1.0
170316607001,0.0
170316607002,0.0
170316608001,1.0
170316608002,0.0
170316608003,1.0
170316608004,0.0
170316608005,1.0
170316609001,1.0
170316609002,0.0
170316609003,1.0
170316610001,0.0
170316610002,0.0
170316610003,0.0
170316610004,0.0
170316610005,0.0
170316611001,0.0
170316611002,0.0
170316611003,0.0
170316611004,0.0
170316611005,0.0
170316701001,0.0
170316701002,0.0
170316702001,0.0
170316703001,0.0
170316703002,0.0
170316704001,1.0
170316705001,0.0
170316706001,0.0
170316706002,0.0
170316707001,0.0
170316707002,0.0
170316708001,0.0
170316708002,0.0
170316709001,0.0
170316709002,0.0
170316711001,1.0
170316712001,0.0
170316712002,0.0
170316713001,0.0
170316713002,0.0
170316713003,0.0
170316714001,0.0
170316714002,0.0
170316715001,0.0
170316715002,0.0
170316715003,0.0
170316716001,0.0
170316716002,0.0
170316716003,0.0
170316718001,0.0
170316719001,0.0
170316720001,0.0
170316720002,0.0
170316720003,0.0
170316720004,0.0
170316805001,0.0
170316805002,1.0
170316806001,0.0
170316806002,0.0
170316809001,1.0
170316809002,0.0
170316809003,0.0
170316809004,0.0
170316810001,0.0
170316810002,0.0
170316810003,0.0
170316810004,1.0
170316811001,0.0
170316811002,1.0
170316811003,1.0
170316811004,0.0
170316811005,0.0
170316812001,0.0
170316812002,0.0
170316812003,1.0
170316812004,0.0
170316813001,1.0
170316813002,1.0
170316813003,0.0
170316814001,0.0
170316814002,0.0
170316814003,0.0
170316814004,0.0
170316903001,1.0
170316903002,0.0
170316904001,0.0
170316904002,1.0
170316904003,1.0
170316904004,1.0
170316905001,1.0
170316909001,0.0
170316909002,0.0
170316909003,1.0
170316909004,1.0
170316909005,1.0
170316910001,0.0
170316910002,0.0
170316910003,0.0
170316910004,1.0
170316911001,0.0
170316911002,0.0
170316911003,1.0
170316911004,0.0
170316912001,1.0
170316912002,0.0
170316912003,1.0
170316913001,0.0
170316913002,0.0
170316914001,0.0
170316914002,0.0
170316914003,0.0
170316914004,0.0
170316914005,1.0
170316915001,0.0
170316915002,0.0
170316915003,1.0
170317001001,0.0
170317001002,0.0
170317002001,0.0
170317002002,0.0
170317002003,0.0
170317002004,0.0
170317003011,0.0
170317003012,0.0
170317003013,0.0
170317003021,0.0
170317003022,0.0
170317003023,0.0
170317003024,0.0
170317004011,0.0
170317004012,0.0
170317004013,0.0
170317004014,0.0
170317004021,0.0
170317004022,0.0
170317004023,0.0
170317005011,0.0
170317005012,0.0
170317005013,0.0
170317005014,0.0
170317005015,0.0
170317005016,0.0
170317005021,0.0
170317005022,0.0
170317101001,0.0
170317102001,1.0
170317102002,1.0
170317102003,1.0
170317102004,0.0
170317102005,1.0
170317103001,1.0
170317104001,0.0
170317104002,0.0
170317104003,0.0
170317104004,0.0
170317104005,0.0
170317104006,0.0
170317105001,1.0
170317105002,1.0
170317105003,0.0
170317105004,0.0
170317106001,1.0
170317106002,1.0
170317107001,0.0
170317107002,0.0
170317107003,1.0
170317107004,0.0
170317108001,0.0
170317108002,0.0
170317108003,0.0
170317108004,1.0
170317108005,0.0
170317108006,0.0
170317109001,0.0
170317109002,0.0
170317110001,0.0
170317110002,1.0
170317110003,0.0
170317111001,0.0
170317111002,0.0
170317111003,0.0
170317112001,0.0
170317112002,0.0
170317112003,0.0
170317112004,0.0
170317113001,0.0
170317113002,0.0
170317114001,0.0
170317114002,0.0
170317114003,0.0
170317115001,0.0
170317115002,0.0
170317201001,0.0
170317201002,0.0
170317201003,0.0
170317202001,0.0
170317202002,0.0
170317202003,0.0
170317203001,0.0
170317203002,0.0
170317203003,0.0
170317203004,0.0
170317204001,0.0
170317204002,0.0
170317205001,0.0
170317205002,0.0
170317206001,0.0
170317206002,0.0
170317207001,0.0
170317207002,0.0
170317207003,0.0
170317301001,0.0
170317301002,0.0
170317301003,0.0
170317302011,1.0
170317302012,0.0
170317302013,1.0
170317302014,1.0
170317302015,0.0
170317302021,0.0
170317302022,0.0
170317302023,0.0
170317303001,0.0
170317304001,0.0
170317304002,0.0
170317304003,0.0
170317304004,0.0
170317305001,0.0
170317305002,0.0
170317305003,0.0
170317305004,0.0
170317306001,0.0
170317306002,0.0
170317306003,0.0
170317307001,0.0
170317307002,0.0
170317401001,0.0
170317401002,0.0
170317401003,0.0
170317401004,0.0
170317402001,0.0
170317402002,0.0
170317402003,0.0
170317402004,0.0
170317403001,0.0
170317403002,0.0
170317403003,0.0
170317403004,0.0
170317403005,0.0
170317404001,0.0
170317404002,0.0
170317404003,0.0
170317404004,0.0
170317501001,0.0
170317501002,0.0
170317501003,0.0
170317501004,0.0
170317502001,0.0
170317502002,0.0
170317502003,0.0
170317502004,0.0
170317503001,0.0
170317503002,0.0
170317503003,0.0
170317504001,0.0
170317504002,0.0
170317504003,0.0
170317505001,0.0
170317505002,0.0
170317505003,0.0
170317505004,0.0
170317506001,0.0
170317506002,0.0
170317506003,0.0
170317506004,0.0
170317608011,0.0
170317608012,0.0
170317608021,0.0
170317608031,0.0
170317608032,0.0
170317608033,0.0
170317608034,0.0
170317702011,0.0
170317702012,0.0
170317702013,0.0
170317702021,0.0
170317702022,0.0
170317702023,0.0
170317703001,0.0
170317703002,0.0
170317703003,0.0
170317703004,1.0
170317703005,0.0
170317704001,0.0
170317704002,0.0
170317704003,0.0
170317705001,0.0
170317705002,0.0
170317706011,0.0
170317706012,0.0
170317706013,0.0
170317706021,0.0
170317706022,0.0
170317706023,0.0
170317707001,0.0
170317707002,0.0
170317708001,0.0
170317708002,0.0
170317709011,0.0
170317709012,0.0
170317709013,0.0
170317709014,0.0
170317709021,0.0
170317709022,0.0
170318001001,0.0
170318001002,0.0
170318002001,0.0
170318002002,0.0
170318002003,0.0
170318002004,0.0
170318002005,0.0
170318002006,0.0
170318003001,0.0
170318003002,0.0
170318003003,0.0
170318004001,0.0
170318004002,0.0
170318004003,0.0
170318005001,0.0
170318005002,0.0
170318005003,0.0
170318005004,0.0
170318005005,0.0
170318006001,0.0
170318006002,0.0
170318007001,0.0
170318007002,0.0
170318007003,0.0
170318007004,0.0
170318008001,0.0
170318009001,0.0
170318009002,0.0
170318009003,0.0
170318009004,0.0
170318010001,0.0
170318010002,0.0
170318010003,0.0
170318010004,0.0
170318011001,0.0
170318011002,0.0
170318011003,0.0
170318011004,0.0
170318012001,0.0
170318012002,0.0
170318012003,0.0
170318013001,0.0
170318013002,0.0
170318013003,0.0
170318013004,0.0
170318014001,0.0
170318014002,0.0
170318015001,0.0
170318015002,0.0
170318015003,0.0
170318016011,0.0
170318016012,0.0
170318016031,0.0
170318016032,0.0
170318016051,0.0
170318016052,0.0
170318016053,0.0
170318016054,0.0
170318016055,0.0
170318016061,0.0
170318016062,0.0
170318016063,0.0
170318016064,0.0
170318016065,0.0
170318016071,0.0
170318016072,0.0
170318016073,0.0
170318016081,0.0
170318016082,0.0
170318016083,0.0
170318016084,0.0
170318017011,0.0
170318017012,0.0
170318017021,0.0
170318017022,0.0
170318017023,0.0
170318017024,0.0
170318018001,0.0
170318018002,0.0
170318018003,0.0
170318018004,0.0
170318019011,0.0
170318019012,0.0
170318019013,0.0
170318019021,0.0
170318019022,0.0
170318019023,0.0
170318020021,0.0
170318020022,0.0
170318020031,0.0
170318020041,0.0
170318020042,0.0
170318020043,0.0
170318020044,0.0
170318021001,0.0
170318021002,0.0
170318021003,0.0
170318022001,0.0
170318022002,0.0
170318022003,0.0
170318023001,0.0
170318024021,0.0
170318024022,0.0
170318024023,0.0
170318024024,0.0
170318024031,0.0
170318024041,1.0
170318024042,0.0
170318024043,0.0
170318024044,1.0
170318025031,0.0
170318025032,0.0
170318025033,0.0
170318025034,0.0
170318025041,0.0
170318025042,0.0
170318025043,0.0
170318025044,0.0
170318025051,1.0
170318025052,0.0
170318025053,0.0
170318025061,0.0
170318025062,0.0
170318026051,0.0
170318026052,0.0
170318026053,0.0
170318026054,0.0
170318026055,0.0
170318026071,0.0
170318026081,0.0
170318026082,0.0
170318026083,0.0
170318026084,0.0
170318026091,0.0
170318026092,0.0
170318026093,0.0
170318026094,0.0
170318026101,0.0
170318027011,0.0
170318027012,0.0
170318027013,0.0
170318027014,0.0
170318027021,0.0
170318027022,0.0
170318027023,0.0
170318028011,0.0
170318028012,0.0
170318028013,0.0
170318028014,0.0
170318028015,0.0
170318028021,0.0
170318028022,0.0
170318028023,0.0
170318028024,0.0
170318028025,0.0
170318029001,0.0
170318029002,0.0
170318029003,0.0
170318029004,0.0
170318030051,0.0
170318030052,0.0
170318030071,0.0
170318030072,0.0
170318030073,0.0
170318030081,0.0
170318030082,0.0
170318030083,0.0
170318030101,0.0
170318030102,0.0
170318030103,0.0
170318030104,0.0
170318030121,0.0
170318030131,0.0
170318030132,0.0
170318030133,0.0
170318030141,0.0
170318030142,0.0
170318030151,0.0
170318030152,0.0
170318030153,0.0
170318030161,0.0
170318030171,0.0
170318030172,0.0
170318030173,0.0
170318031001,0.0
170318031002,0.0
170318032001,0.0
170318032002,0.0
170318032003,0.0
170318033001,0.0
170318033002,0.0
170318033003,0.0
170318034001,0.0
170318034002,0.0
170318034003,0.0
170318034004,0.0
170318034005,0.0
170318034006,0.0
170318035001,0.0
170318035002,0.0
170318035003,0.0
170318035004,0.0
170318035005,0.0
170318036031,0.0
170318036032,0.0
170318036033,0.0
170318036034,0.0
170318036041,0.0
170318036042,0.0
170318036043,0.0
170318036044,0.0
170318036051,0.0
170318036052,0.0
170318036053,0.0
170318036054,1.0
170318036061,0.0
170318036062,0.0
170318036063,1.0
170318036064,0.0
170318036071,0.0
170318036072,0.0
170318036073,0.0
170318036074,0.0
170318036081,0.0
170318036082,0.0
170318036083,0.0
170318036101,0.0
170318036102,0.0
170318036103,0.0
170318036104,1.0
170318036111,0.0
170318036112,0.0
170318036113,1.0
170318036114,0.0
170318036115,1.0
170318036121,1.0
170318036122,0.0
170318037011,0.0
170318037012,0.0
170318037021,0.0
170318037022,0.0
170318037023,0.0
170318037024,0.0
170318038001,0.0
170318038002,0.0
170318038003,0.0
170318038004,0.0
170318039011,0.0
170318039012,0.0
170318039021,0.0
170318039022,0.0
170318039023,0.0
170318040001,0.0
170318040002,0.0
170318041021,0.0
170318041022,0.0
170318041023,0.0
170318041041,0.0
170318041042,0.0
170318041043,0.0
170318041051,0.0
170318041052,0.0
170318041053,0.0
170318041061,0.0
170318041062,0.0
170318041063,0.0
170318041064,0.0
170318041081,0.0
170318041082,1.0
170318041091,0.0
170318041092,0.0
170318042011,0.0
170318042012,0.0
170318042013,0.0
170318042014,0.0
170318042021,0.0
170318042022,0.0
170318042023,0.0
170318042024,0.0
170318043051,0.0
170318043052,0.0
170318043053,0.0
170318043054,0.0
170318043061,0.0
170318043062,0.0
170318043063,0.0
170318043064,0.0
170318043081,0.0
170318043082,0.0
170318043083,0.0
170318043091,0.0
170318043092,0.0
170318043101,0.0
170318043102,0.0
170318043103,0.0
170318043104,0.0
170318043111,0.0
170318043112,0.0
170318044031,0.0
170318044032,1.0
170318044033,1.0
170318044041,0.0
170318044042,0.0
170318044043,0.0
170318044044,0.0
170318044051,0.0
170318044052,0.0
170318044061,0.0
170318044062,0.0
170318044063,0.0
170318045051,0.0
170318045052,0.0
170318045053,0.0
170318045061,0.0
170318045062,0.0
170318045063,0.0
170318045071,0.0
170318045072,0.0
170318045073,0.0
170318045074,0.0
170318045081,1.0
170318045091,0.0
170318045092,0.0
170318045093,0.0
170318045094,0.0
170318045101,0.0
170318045102,0.0
170318045103,0.0
170318045104,0.0
170318045111,1.0
170318045112,0.0
170318046031,1.0
170318046032,0.0
170318046033,0.0
170318046061,0.0
170318046062,0.0
170318046063,0.0
170318046064,0.0
170318046071,0.0
170318046072,0.0
170318046073,0.0
170318046074,0.0
170318046081,0.0
170318046082,0.0
170318046083,0.0
170318046091,0.0
170318046092,0.0
170318046093,0.0
170318046101,0.0
170318046102,0.0
170318046111,0.0
170318046112,0.0
170318046113,0.0
170318047011,0.0
170318047012,0.0
170318047013,0.0
170318047014,1.0
170318047051,0.0
170318047052,1.0
170318047053,0.0
170318047061,0.0
170318047062,0.0
170318047091,0.0
170318047092,0.0
170318047093,0.0
170318047094,0.0
170318047095,0.0
170318047101,0.0
170318047102,0.0
170318047103,0.0
170318047104,0.0
170318047111,1.0
170318047112,0.0
170318047113,0.0
170318047114,0.0
170318047121,1.0
170318047122,0.0
170318047123,0.0
170318047131,0.0
170318047132,0.0
170318047133,0.0
170318047134,0.0
170318047141,0.0
170318047142,0.0
170318047143,0.0
170318047151,0.0
170318047152,0.0
170318047161,0.0
170318047162,0.0
170318047163,0.0
170318048031,0.0
170318048032,0.0
170318048033,0.0
170318048041,0.0
170318048042,1.0
170318048043,0.0
170318048044,0.0
170318048051,0.0
170318048052,0.0
170318048053,0.0
170318048054,0.0
170318048061,0.0
170318048062,0.0
170318048063,0.0
170318048071,0.0
170318048072,0.0
170318048073,0.0
170318048074,0.0
170318048081,0.0
170318048082,0.0
170318048083,0.0
170318048091,0.0
170318048092,0.0
170318048093,0.0
170318048101,0.0
170318048102,0.0
170318048103,0.0
170318048104,0.0
170318049011,0.0
170318049012,0.0
170318049013,0.0
170318049014,0.0
170318049015,0.0
170318049016,0.0
170318049021,0.0
170318049022,0.0
170318049023,0.0
170318049024,0.0
170318049025,0.0
170318050011,0.0
170318050012,0.0
170318050013,0.0
170318050014,0.0
170318050021,0.0
170318050022,0.0
170318050023,0.0
170318050024,0.0
170318050025,0.0
170318051051,0.0
170318051052,0.0
170318051053,0.0
170318051054,0.0
170318051061,0.0
170318051062,0.0
170318051071,1.0
170318051072,0.0
170318051073,1.0
170318051074,0.0
170318051075,0.0
170318051081,0.0
170318051082,0.0
170318051083,0.0
170318051084,0.0
170318051091,0.0
170318051092,0.0
170318051093,0.0
170318051101,0.0
170318051102,0.0
170318051103,0.0
170318051104,0.0
170318051111,0.0
170318051112,0.0
170318051113,0.0
170318051114,0.0
170318051115,0.0
170318051116,0.0
170318051121,0.0
170318051122,0.0
170318052011,0.0
170318052012,0.0
170318052013,0.0
170318052021,0.0
170318052022,0.0
170318052023,0.0
170318052024,0.0
170318053011,0.0
170318053012,0.0
170318053013,0.0
170318053021,0.0
170318053022,0.0
170318053023,0.0
170318054011,0.0
170318054012,0.0
170318054013,0.0
170318054021,0.0
170318054022,0.0
170318054023,0.0
170318054024,0.0
170318054025,0.0
170318055011,0.0
170318055012,0.0
170318055013,0.0
170318055021,0.0
170318055022,0.0
170318055023,0.0
170318055024,0.0
170318056001,0.0
170318056002,0.0
170318056003,0.0
170318056004,0.0
170318057011,0.0
170318057012,0.0
170318057013,0.0
170318057014,0.0
170318057015,0.0
170318057021,0.0
170318057022,0.0
170318058011,0.0
170318058012,0.0
170318058013,0.0
170318058021,0.0
170318058022,0.0
170318058023,0.0
170318058024,0.0
170318058025,0.0
170318059011,0.0
170318059012,0.0
170318059013,0.0
170318059021,0.0
170318059022,0.0
170318059023,0.0
170318059024,0.0
170318059025,0.0
170318059026,0.0
170318060011,0.0
170318060012,1.0
170318060013,0.0
170318060014,0.0
170318060021,0.0
170318060022,0.0
170318060023,0.0
170318060024,0.0
170318060025,0.0
170318060031,0.0
170318060032,0.0
170318060033,0.0
170318060034,0.0
170318060035,0.0
170318060036,0.0
170318060041,0.0
170318060042,0.0
170318060043,0.0
170318060044,0.0
170318061021,0.0
170318061022,0.0
170318061023,0.0
170318061031,0.0
170318061032,0.0
170318061033,0.0
170318061034,0.0
170318061041,1.0
170318061042,0.0
170318061043,0.0
170318062011,0.0
170318062012,0.0
170318062021,0.0
170318062022,0.0
170318062023,0.0
170318063001,0.0
170318063002,0.0
170318063003,0.0
170318063004,0.0
170318063005,0.0
170318063006,0.0
170318064001,0.0
170318064002,0.0
170318065011,0.0
170318065012,0.0
170318065021,0.0
170318065022,0.0
170318065023,0.0
170318065024,0.0
170318066001,0.0
170318066002,0.0
170318067001,0.0
170318067002,0.0
170318067003,0.0
170318067004,0.0
170318068011,0.0
170318068012,0.0
170318068013,0.0
170318068014,0.0
170318068021,0.0
170318068022,0.0
170318068023,0.0
170318069001,0.0
170318069002,0.0
170318069003,0.0
170318070001,0.0
170318070002,0.0
170318070003,0.0
170318070004,0.0
170318071001,0.0
170318071002,0.0
170318071003,0.0
170318072001,0.0
170318072002,0.0
170318072003,0.0
170318072004,0.0
170318072005,0.0
170318073001,0.0
170318073002,0.0
170318073003,0.0
170318073004,0.0
170318073005,0.0
170318074001,0.0
170318074002,0.0
170318074003,1.0
170318074004,0.0
170318074005,0.0
170318075001,0.0
170318075002,0.0
170318075003,0.0
170318076001,0.0
170318076002,0.0
170318076003,0.0
170318076004,0.0
170318076005,0.0
170318077001,0.0
170318077002,0.0
170318077003,0.0
170318077004,0.0
170318078001,0.0
170318078002,0.0
170318079001,0.0
170318079002,0.0
170318079003,0.0
170318080011,0.0
170318080012,0.0
170318080013,0.0
170318080021,0.0
170318080022,0.0
170318080023,0.0
170318080024,0.0
170318081001,0.0
170318081002,0.0
170318082001,0.0
170318082002,0.0
170318082003,0.0
170318083011,0.0
170318083012,0.0
170318083013,0.0
170318083014,0.0
170318083021,0.0
170318083022,0.0
170318083023,0.0
170318084001,0.0
170318084002,0.0
170318084003,0.0
170318085001,0.0
170318085002,0.0
170318085003,0.0
170318085004,0.0
170318086001,0.0
170318086002,0.0
170318087021,0.0
170318087022,0.0
170318088001,0.0
170318088002,0.0
170318089001,0.0
170318089002,0.0
170318089003,0.0
170318090001,0.0
170318090002,0.0
170318090003,0.0
170318090004,0.0
170318091001,0.0
170318091002,0.0
170318091003,0.0
170318092001,0.0
170318092002,1.0
170318092003,0.0
170318092004,0.0
170318093001,0.0
170318093002,0.0
170318093003,0.0
170318094001,0.0
170318094002,0.0
170318094003,0.0
170318094004,0.0
170318095001,0.0
170318095002,0.0
170318095003,0.0
170318096001,0.0
170318096002,0.0
170318096003,0.0
170318097001,0.0
170318097002,0.0
170318097003,0.0
170318098001,0.0
170318098002,0.0
170318099001,0.0
170318100001,0.0
170318100002,0.0
170318100003,0.0
170318101001,0.0
170318101002,0.0
170318101003,0.0
170318101004,0.0
170318101005,0.0
170318102001,0.0
170318102002,0.0
170318102003,0.0
170318102004,0.0
170318102005,0.0
170318102006,0.0
170318103011,0.0
170318103012,0.0
170318103013,0.0
170318103014,0.0
170318103021,0.0
170318103022,0.0
170318103023,0.0
170318104001,0.0
170318104002,0.0
170318104003,0.0
170318104004,0.0
170318105011,0.0
170318105012,0.0
170318105013,0.0
170318105014,0.0
170318105015,0.0
170318105021,0.0
170318105022,0.0
170318105023,0.0
170318105024,0.0
170318105025,0.0
170318106001,0.0
170318106002,0.0
